SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW
04-NOV-2021,35,42443,44017,38531,1671,6527,0,13080,0,6,1000,989,1040,-454,-514,880,693,0
04-NOV-2021,36,42326,43917,38480,1638,6527,0,13080,0,6,1007,991,1042,-454,-531,881,693,0
04-NOV-2021,37,42128,43718,38374,1609,6527,4,13080,0,5,861,957,961,-454,-531,743,693,0
04-NOV-2021,38,41464,43057,37834,1579,6527,0,13080,0,8,851,942,957,-454,-531,738,693,0
04-NOV-2021,39,40165,41763,36674,1568,6527,0,13080,0,13,345,482,1040,-454,-531,842,693,0
04-NOV-2021,40,38978,40576,35586,1556,6527,0,13080,0,13,322,460,1044,-454,-531,845,693,0
04-NOV-2021,41,37797,39394,34511,1538,6527,0,13080,0,12,497,775,947,-454,-531,693,693,0
04-NOV-2021,42,36310,37895,33209,1520,6527,0,13080,0,9,507,802,943,-454,-522,687,693,0
04-NOV-2021,43,34867,36333,31880,1513,6527,0,13080,0,8,984,980,1039,-454,-404,878,693,0
04-NOV-2021,44,33087,34431,30289,1505,6527,0,13080,0,7,1007,984,1043,-439,-298,885,693,0
04-NOV-2021,45,31172,32271,28524,1515,6527,0,13080,0,10,978,691,974,-342,-147,659,693,0
04-NOV-2021,46,29211,30307,26716,1525,6527,0,13080,0,10,976,678,972,-432,-54,650,693,0
04-NOV-2021,47,27441,28444,25146,1490,6527,0,13080,0,12,1006,921,1041,-390,-1,690,693,0
04-NOV-2021,48,26360,27371,24234,1454,6527,0,13080,0,12,1008,938,1042,-347,-52,691,693,0
05-NOV-2021,1,25814,26785,23809,1462,6527,0,13080,0,158,1008,943,1043,-209,-4,747,693,0
05-NOV-2021,2,26216,27340,24271,1469,6527,0,13080,0,369,1007,945,1043,-155,0,749,693,0
05-NOV-2021,3,25878,27191,23935,1463,6527,0,13080,0,642,1007,989,1043,-71,0,883,693,0
05-NOV-2021,4,25105,26680,23240,1456,6527,0,13080,0,885,1007,992,1043,-90,0,887,693,0
05-NOV-2021,5,24645,26293,22861,1457,6527,0,13080,0,1028,1006,992,1044,-20,0,925,693,0
05-NOV-2021,6,24457,26314,22684,1457,6527,0,13080,0,1201,1007,991,1043,-56,0,925,693,0
05-NOV-2021,7,24156,25969,22378,1425,6527,0,13080,0,1189,1007,992,960,-24,0,640,693,0
05-NOV-2021,8,23881,25798,22081,1393,6527,0,13080,0,1233,1007,987,958,-84,0,628,693,0
05-NOV-2021,9,23876,25316,22089,1385,6527,0,13080,0,819,958,830,992,-21,0,656,693,0
05-NOV-2021,10,23957,25322,22171,1377,6527,0,13080,0,746,956,807,994,-19,0,657,693,0
05-NOV-2021,11,24681,25317,22863,1358,6527,0,13080,0,36,702,400,890,82,30,757,693,0
05-NOV-2021,12,25975,26589,24040,1339,6527,0,13080,0,14,660,360,886,180,0,734,693,0
05-NOV-2021,13,28551,29752,26431,1296,6527,0,13080,0,9,-322,-47,851,53,0,-189,693,0
05-NOV-2021,14,31366,32773,28985,1252,6527,0,13080,0,8,-396,-74,849,-84,0,-245,693,0
05-NOV-2021,15,33871,35432,31195,1245,6527,79,13080,0,8,-613,-32,1024,-244,-64,299,693,0
05-NOV-2021,16,35188,36846,32326,1237,6527,546,13080,0,11,-557,-13,1032,-298,-179,325,693,0
05-NOV-2021,17,36789,38122,33791,1245,6527,1310,13080,0,11,717,565,968,-429,-293,672,693,0
05-NOV-2021,18,36944,38220,33903,1253,6527,1930,13080,0,11,850,611,966,-455,-210,686,693,0
05-NOV-2021,19,36771,38143,33664,1248,6527,2590,13080,0,12,1001,834,1040,-455,-305,931,693,0
05-NOV-2021,20,36779,38205,33661,1243,6527,3210,13080,0,10,1007,853,1043,-455,-361,940,693,0
05-NOV-2021,21,36250,37808,33128,1269,6527,3660,13080,0,8,931,983,1043,-455,-495,997,693,0
05-NOV-2021,22,35839,37433,32743,1294,6527,3680,13080,0,8,929,980,1043,-455,-531,999,693,0
05-NOV-2021,23,35561,37155,32463,1349,6527,3950,13080,0,8,876,538,1043,-455,-531,975,693,0
05-NOV-2021,24,35224,36806,32117,1404,6527,3930,13080,0,8,873,513,1044,-455,-519,974,693,0
05-NOV-2021,25,35064,36550,31977,1453,6527,3600,13080,0,8,863,702,1043,-455,-423,873,693,0
05-NOV-2021,26,35437,36983,32367,1501,6527,3260,13080,0,8,862,717,1043,-455,-483,869,693,0
05-NOV-2021,27,35662,37110,32638,1498,6527,2580,13080,0,8,1003,794,1043,-455,-385,819,693,0
05-NOV-2021,28,35388,36885,32445,1494,6527,2130,13080,0,8,1008,793,1043,-455,-434,817,693,0
05-NOV-2021,29,35673,37081,32733,1487,6527,1880,13080,0,8,764,561,1007,-455,-345,969,693,0
05-NOV-2021,30,35961,37434,33024,1479,6527,1280,13080,0,7,753,544,1007,-455,-411,974,693,0
05-NOV-2021,31,36295,37794,33295,1464,6527,582,13080,0,8,593,527,930,-455,-436,780,693,0
05-NOV-2021,32,37180,38769,34141,1448,6527,162,13080,0,11,589,537,925,-455,-523,773,693,0
05-NOV-2021,33,38570,40168,35415,1439,6527,14,13080,0,12,989,963,965,-455,-531,868,693,0
05-NOV-2021,34,39813,41414,36486,1430,6527,0,13080,0,15,1007,992,967,-455,-531,871,693,0
05-NOV-2021,35,41339,42932,37919,1412,6527,1,13080,0,7,1007,992,1005,-455,-531,1014,693,0
05-NOV-2021,36,41254,42843,37866,1394,6527,0,13080,0,3,1006,986,1006,-455,-531,1019,693,0
05-NOV-2021,37,40116,41709,36815,1403,6527,0,13080,0,7,634,757,1041,-455,-531,779,693,0
05-NOV-2021,38,38946,40540,35784,1411,6527,2,13080,0,8,611,733,1043,-455,-531,769,693,0
05-NOV-2021,39,37615,39214,34631,1430,6527,0,13080,0,13,44,435,1043,-455,-531,788,693,0
05-NOV-2021,40,36494,38051,33645,1448,6527,0,13080,0,12,-3,417,1043,-455,-487,770,693,0
05-NOV-2021,41,35125,36956,32407,1477,6527,0,13080,0,8,-387,512,1043,-435,-366,-35,693,0
05-NOV-2021,42,33871,35507,31294,1506,6527,0,13080,0,6,-408,516,1043,-326,-214,-82,693,0
05-NOV-2021,43,32482,33348,30012,1547,6527,0,13080,0,7,-22,428,1043,-175,-62,351,693,0
05-NOV-2021,44,31129,31780,28792,1587,6527,0,13080,0,8,-2,417,1042,-41,0,369,692,0
05-NOV-2021,45,29452,30275,27254,1636,6527,0,13080,0,8,-215,208,1043,82,0,42,693,0
05-NOV-2021,46,27706,28527,25622,1685,6527,0,13080,0,13,-208,207,1043,87,0,45,693,0
05-NOV-2021,47,25929,26844,23993,1690,6527,0,13080,0,213,697,686,911,-39,-63,803,693,0
05-NOV-2021,48,24684,25517,22812,1694,6527,0,13080,0,13,770,723,904,-171,-49,847,693,0
06-NOV-2021,1,24198,24915,22440,1742,6527,0,13080,0,43,842,889,906,-74,0,898,693,0
06-NOV-2021,2,24223,24887,22541,1790,6527,0,13080,0,64,846,899,907,78,0,900,693,0
06-NOV-2021,3,23729,24341,22104,1838,6527,0,13080,0,12,711,839,906,145,0,901,693,0
06-NOV-2021,4,22987,23602,21460,1886,6527,0,13080,0,15,703,833,906,187,0,901,693,0
06-NOV-2021,5,22427,23043,20938,1952,6527,0,13080,0,16,409,751,906,317,21,853,693,0
06-NOV-2021,6,21908,22874,20425,2017,6527,0,13080,0,366,390,741,906,268,0,851,693,0
06-NOV-2021,7,21444,22632,20012,2098,6527,0,13080,0,588,216,555,905,363,0,887,693,0
06-NOV-2021,8,20766,22221,19448,2179,6527,0,13080,0,855,204,534,905,313,0,888,693,0
06-NOV-2021,9,20183,21834,18959,2265,6527,0,13080,0,981,-70,232,893,388,45,883,693,0
06-NOV-2021,10,20131,21801,18953,2351,6527,0,13080,0,982,-88,205,893,397,69,880,693,0
06-NOV-2021,11,20420,22095,19291,2421,6527,0,13080,0,726,-344,-5,911,397,196,437,693,0
06-NOV-2021,12,20746,22447,19626,2491,6527,0,13080,0,722,-361,-18,912,397,301,417,693,0
06-NOV-2021,13,22041,23179,20848,2557,6527,0,13080,0,73,-465,64,671,392,345,420,693,0
06-NOV-2021,14,23128,24210,21878,2623,6527,0,13080,0,14,-468,80,661,369,480,420,693,0
06-NOV-2021,15,24453,25094,23083,2732,6527,13,13080,0,41,201,486,442,299,504,570,693,0
06-NOV-2021,16,25267,26049,23853,2841,6527,98,13080,0,183,254,510,433,298,504,576,693,0
06-NOV-2021,17,26894,27503,25352,3009,6527,292,13080,0,10,63,389,687,299,488,884,693,0
06-NOV-2021,18,27971,28579,26331,3177,6527,535,13080,0,8,49,386,697,298,492,896,693,0
06-NOV-2021,19,28966,29574,27223,3330,6527,791,13080,0,8,487,572,782,299,378,902,693,0
06-NOV-2021,20,29110,29718,27389,3483,6527,1280,13080,0,8,521,583,785,298,362,902,693,0
06-NOV-2021,21,29144,29751,27407,3675,6527,1650,13080,0,7,566,556,902,299,342,901,693,0
06-NOV-2021,22,29067,29675,27281,3867,6527,1810,13080,0,8,570,553,905,297,264,901,693,0
06-NOV-2021,23,29039,29646,27197,4000,6527,1780,13080,0,7,621,520,481,273,384,857,693,0
06-NOV-2021,24,28977,29585,27115,4133,6527,1610,13080,0,8,625,513,441,273,382,855,693,0
06-NOV-2021,25,29149,29904,27250,4225,6527,1670,13080,0,7,484,346,-148,249,490,809,693,0
06-NOV-2021,26,29015,29782,27151,4317,6527,1550,13080,0,7,472,328,-160,224,495,807,693,0
06-NOV-2021,27,28758,29364,27006,4317,6527,1510,13080,0,6,280,52,433,215,414,993,693,0
06-NOV-2021,28,28622,29229,26916,4317,6527,1160,13080,0,7,273,28,494,242,351,999,693,0
06-NOV-2021,29,28619,29396,26943,4358,6527,913,13080,0,7,245,-170,729,156,317,996,693,0
06-NOV-2021,30,28717,29496,27095,4398,6527,605,13080,0,6,237,-173,739,163,282,994,693,0
06-NOV-2021,31,29067,30033,27471,4377,6527,311,13080,0,6,-360,190,1031,211,222,610,693,0
06-NOV-2021,32,29465,30432,27859,4355,6527,103,13080,0,8,-359,216,1033,210,235,596,693,0
06-NOV-2021,33,30803,31415,29102,4325,6527,5,13080,0,12,623,284,383,95,103,955,693,0
06-NOV-2021,34,32852,33463,30944,4294,6527,0,13080,0,11,693,295,356,173,140,969,693,0
06-NOV-2021,35,33923,34535,31909,4248,6527,0,13080,0,12,512,531,1003,71,30,969,693,0
06-NOV-2021,36,33827,34518,31830,4201,6527,1,13080,0,9,505,550,1041,-82,0,969,693,0
06-NOV-2021,37,33276,34128,31311,4131,6527,0,13080,0,8,632,642,474,-244,0,1017,693,0
06-NOV-2021,38,32226,33257,30317,4060,6527,0,13080,0,12,635,637,450,-366,-53,1019,693,0
06-NOV-2021,39,31020,31964,29186,3992,6527,0,13080,0,18,260,190,1018,-301,-25,934,693,0
06-NOV-2021,40,29796,30879,28085,3924,6527,0,13080,0,12,245,155,1047,-359,-112,930,693,0
06-NOV-2021,41,28897,29776,27244,3845,6527,0,13080,0,10,86,-2,1048,-245,-22,1016,693,0
06-NOV-2021,42,27970,28912,26459,3766,6527,0,13080,0,12,78,-15,1047,-272,-43,1019,693,0
06-NOV-2021,43,26872,28114,25457,3703,6527,0,13080,0,12,-339,-106,1021,-183,-2,1000,693,0
06-NOV-2021,44,25756,27136,24449,3639,6527,0,13080,0,12,-361,-130,1017,-260,-17,999,693,0
06-NOV-2021,45,24389,26828,23218,3584,6527,0,13080,0,14,-848,-796,541,-181,0,952,693,0
06-NOV-2021,46,23193,25862,22130,3529,6527,0,13080,0,94,-869,-838,518,-268,0,932,673,0
06-NOV-2021,47,21900,24645,20848,3482,6527,0,13080,0,306,-719,-695,531,-390,-35,135,423,0
06-NOV-2021,48,20979,24503,20003,3434,6527,0,13080,0,922,-714,-685,532,-454,-149,88,373,0
07-NOV-2021,1,20691,24361,19785,3430,6527,0,13080,0,1145,-713,-685,508,-454,-73,199,125,0
07-NOV-2021,2,21022,24610,20171,3425,6527,0,13080,0,987,-713,-685,506,-454,-149,202,92,0
07-NOV-2021,3,20513,24484,19738,3405,6527,0,13080,0,1229,-713,-686,568,-448,-136,7,-159,0
07-NOV-2021,4,19937,24158,19209,3385,6527,0,13080,0,1273,-713,-686,570,-454,-260,0,-235,0
07-NOV-2021,5,19212,23966,18536,3378,6527,0,13080,0,1570,-713,-685,735,-441,-247,73,-498,0
07-NOV-2021,6,18823,23705,18155,3370,6527,0,13080,0,1595,-713,-685,740,-384,-360,75,-545,0
07-NOV-2021,7,18441,23425,17790,3357,6527,0,13080,0,1569,-713,-688,819,-384,-313,29,-717,0
07-NOV-2021,8,18027,23111,17390,3344,6527,0,13080,0,1564,-713,-688,822,-384,-397,28,-738,0
07-NOV-2021,9,17780,22845,17174,3354,6527,0,13080,0,1554,-713,-688,671,-384,-324,-63,-739,0
07-NOV-2021,10,17742,22679,17119,3364,6527,0,13080,0,1387,-712,-687,665,-384,-365,-66,-736,0
07-NOV-2021,11,18038,22764,17391,3353,6527,0,13080,0,1405,-713,-687,646,-384,-233,60,-704,0
07-NOV-2021,12,18426,23164,17716,3342,6527,0,13080,0,1546,-713,-687,646,-384,-130,64,-678,0
07-NOV-2021,13,19422,23859,18602,3378,6527,0,13080,0,1223,-713,-687,433,-384,-238,-185,-407,0
07-NOV-2021,14,20236,24134,19308,3413,6527,0,13080,0,800,-713,-687,424,-342,-209,-194,-353,0
07-NOV-2021,15,21245,24228,20235,3423,6527,12,13080,0,127,-712,-687,472,-432,-330,106,-95,0
07-NOV-2021,16,22167,24975,21067,3433,6527,226,13080,0,13,-712,-688,476,-455,-298,122,-43,0
07-NOV-2021,17,23555,26413,22285,3523,6527,762,13080,0,45,-716,-702,841,-439,-357,582,209,0
07-NOV-2021,18,24449,27065,23051,3613,6527,1420,13080,0,11,-702,-687,856,-341,-275,602,260,0
07-NOV-2021,19,25408,26930,23919,3701,6527,2020,13080,0,11,38,-115,764,-431,-365,747,509,0
07-NOV-2021,20,25647,27055,24058,3788,6527,2880,13080,0,8,79,-69,760,-409,-322,752,544,0
07-NOV-2021,21,25370,26859,23732,3889,6527,3420,13080,0,8,49,185,760,-452,-430,749,592,0
07-NOV-2021,22,25120,26572,23486,3989,6527,3910,13080,0,8,48,211,760,-454,-392,749,579,0
07-NOV-2021,23,25203,26763,23492,4004,6527,4290,13080,0,7,216,516,761,-454,-500,755,330,0
07-NOV-2021,24,25574,27166,23775,4019,6527,4570,13080,0,8,224,537,761,-454,-531,755,291,0
07-NOV-2021,25,26057,27648,24247,3993,6527,4350,13080,0,7,513,536,760,-454,-531,755,18,0
07-NOV-2021,26,26433,28021,24624,3967,6527,4170,13080,0,8,527,543,761,-454,-527,756,8,0
07-NOV-2021,27,26802,28397,24959,3851,6527,3580,13080,0,11,964,779,1011,-454,-531,990,280,0
07-NOV-2021,28,27001,28599,25233,3735,6527,2890,13080,0,14,984,800,1021,-454,-531,999,318,0
07-NOV-2021,29,27375,28971,25634,3573,6527,2330,13080,0,11,1006,979,1046,-454,-531,999,567,0
07-NOV-2021,30,28241,29807,26370,3411,6527,1680,13080,0,9,1007,990,1047,-454,-504,999,604,0
07-NOV-2021,31,29736,31329,27756,3220,6527,937,13080,0,9,1007,928,1043,-454,-531,999,683,0
07-NOV-2021,32,31395,32988,29314,3028,6527,373,13080,0,9,1007,925,1043,-454,-531,999,693,0
07-NOV-2021,33,33141,34712,30803,2875,6527,52,13080,0,7,986,979,1045,-454,-511,1018,693,0
07-NOV-2021,34,35327,36802,32719,2721,6527,0,13080,0,10,985,983,1046,-454,-412,1015,693,0
07-NOV-2021,35,36771,38336,33943,2622,6527,0,13080,0,7,1006,987,979,-454,-506,558,693,0
07-NOV-2021,36,36757,38346,34030,2523,6527,0,13080,0,5,1008,987,978,-454,-531,537,693,0
07-NOV-2021,37,36023,37608,33367,2447,6527,0,13080,0,8,1007,991,972,-454,-525,504,693,0
07-NOV-2021,38,34913,36485,32301,2370,6527,0,13080,0,9,1007,992,971,-454,-511,503,693,0
07-NOV-2021,39,34179,35648,31650,2268,6527,0,13080,0,11,1008,992,1016,-445,-414,436,693,0
07-NOV-2021,40,33353,34921,30887,2165,6527,0,13080,0,13,1007,991,1018,-454,-502,433,693,0
07-NOV-2021,41,32469,33988,30039,2075,6527,0,13080,0,11,1007,991,998,-454,-455,454,693,0
07-NOV-2021,42,31321,32832,28986,1984,6527,0,13080,0,8,1007,992,998,-433,-472,456,693,0
07-NOV-2021,43,30073,31323,27662,1854,6527,0,13080,0,4,1007,991,900,-320,-327,796,693,0
07-NOV-2021,44,28741,29883,26401,1724,6527,0,13080,0,8,1007,991,897,-360,-175,809,693,0
07-NOV-2021,45,27355,28234,25123,1604,6527,0,13080,0,10,774,981,904,-245,-26,715,693,0
07-NOV-2021,46,25907,26822,23759,1484,6527,0,13080,0,13,766,958,900,-304,0,711,693,0
07-NOV-2021,47,24733,25627,22618,1316,6527,0,13080,0,16,707,134,434,-280,0,828,693,0
07-NOV-2021,48,23822,24831,21744,1147,6527,0,13080,0,281,705,97,411,-130,0,832,693,0
08-NOV-2021,1,23652,24976,21597,1089,6527,0,13080,0,661,937,843,643,-63,0,826,693,0
08-NOV-2021,2,24029,25274,22019,1030,6527,0,13080,0,645,946,894,652,81,0,826,693,0
08-NOV-2021,3,23826,25078,21876,968,6527,0,13080,0,652,1007,895,844,217,0,776,693,0
08-NOV-2021,4,23226,24645,21275,906,6527,0,13080,0,819,1007,897,852,258,0,774,693,0
08-NOV-2021,5,22871,24449,20946,850,6527,0,13080,0,978,1008,985,838,307,0,698,693,0
08-NOV-2021,6,22605,24336,20653,794,6527,0,13080,0,1131,1008,991,836,348,0,695,693,0
08-NOV-2021,7,22429,24202,20442,832,6527,0,13080,0,1173,1008,992,965,401,50,830,693,0
08-NOV-2021,8,22268,24116,20290,869,6527,0,13080,0,1248,1007,990,970,385,6,834,693,0
08-NOV-2021,9,22354,23730,20433,856,6527,0,13080,0,776,994,946,955,344,0,800,693,0
08-NOV-2021,10,22448,23982,20534,842,6527,0,13080,0,934,944,922,955,253,28,798,693,0
08-NOV-2021,11,23366,24363,21418,869,6527,0,13080,0,182,-215,159,948,368,167,576,693,0
08-NOV-2021,12,24713,25897,22681,895,6527,0,13080,0,273,-311,93,942,402,139,567,693,0
08-NOV-2021,13,27462,28758,25210,898,6527,0,13080,0,44,-288,-364,397,402,139,644,693,0
08-NOV-2021,14,30519,31810,28065,900,6527,0,13080,0,10,-287,-394,369,379,183,645,693,0
08-NOV-2021,15,33241,34338,30492,980,6527,21,13080,0,9,-138,-350,148,260,41,325,693,0
08-NOV-2021,16,34556,35636,31695,1060,6527,217,13080,0,9,-133,-338,139,306,0,312,693,0
08-NOV-2021,17,36102,36775,33097,1158,6527,619,13080,0,10,-54,-9,314,323,0,451,693,0
08-NOV-2021,18,36363,37002,33426,1256,6527,941,13080,0,10,-29,11,320,231,31,456,693,0
08-NOV-2021,19,36860,37578,33976,1390,6527,1170,13080,0,10,158,-108,174,84,0,618,693,0
08-NOV-2021,20,36967,37704,34112,1524,6527,1510,13080,0,11,158,-126,170,14,0,623,693,0
08-NOV-2021,21,36667,38157,33854,1628,6527,1940,13080,0,10,-397,-483,447,14,0,552,693,0
08-NOV-2021,22,36423,37980,33574,1732,6527,2440,13080,0,9,-425,-507,460,-16,0,549,693,0
08-NOV-2021,23,35976,37662,33205,1817,6527,2770,13080,0,9,-608,-469,837,81,0,264,693,0
08-NOV-2021,24,35735,37425,33020,1902,6527,3070,13080,0,8,-615,-467,854,243,0,252,693,0
08-NOV-2021,25,36064,37727,33314,1967,6527,2910,13080,0,6,-540,-517,907,352,52,104,693,0
08-NOV-2021,26,36200,37870,33451,2032,6527,2510,13080,0,10,-533,-527,910,357,40,99,693,0
08-NOV-2021,27,36198,37646,33437,2044,6527,2090,13080,0,8,-70,-750,763,357,171,-20,693,0
08-NOV-2021,28,36215,37637,33454,2056,6527,1890,13080,0,8,-19,-770,757,357,191,-25,693,0
08-NOV-2021,29,36191,37836,33458,2076,6527,1220,13080,0,8,131,-951,516,357,289,-86,693,0
08-NOV-2021,30,36505,38166,33789,2096,6527,693,13080,0,8,135,-965,505,357,366,-88,693,0
08-NOV-2021,31,36472,38171,33748,2110,6527,342,13080,0,8,75,-1021,165,335,427,-70,693,0
08-NOV-2021,32,37094,38789,34368,2123,6527,96,13080,0,8,72,-1018,151,328,429,-69,693,0
08-NOV-2021,33,38121,39724,35208,2139,6527,6,13080,0,6,-153,-759,270,328,351,-85,693,0
08-NOV-2021,34,40169,41766,37106,2154,6527,0,13080,0,4,-166,-741,275,313,455,-86,693,0
08-NOV-2021,35,41110,43102,37953,2214,6527,0,13080,0,4,-616,-769,629,215,361,-3,693,0
08-NOV-2021,36,41149,43153,38130,2274,6527,0,13080,0,4,-636,-764,643,304,226,0,693,0
08-NOV-2021,37,40931,42738,38075,2344,6527,0,13080,0,4,-667,-536,304,325,190,47,693,0
08-NOV-2021,38,39735,41548,37005,2413,6527,0,13080,0,13,-668,-532,284,256,86,48,693,0
08-NOV-2021,39,38622,41260,36113,2445,6527,0,13080,0,14,-890,-934,2,321,175,-200,693,0
08-NOV-2021,40,36951,39633,34674,2476,6527,0,13080,0,12,-898,-963,0,325,82,-209,693,0
08-NOV-2021,41,35234,38168,33059,2523,6527,0,13080,0,10,-911,-1017,97,291,8,-396,693,0
08-NOV-2021,42,33510,36439,31516,2569,6527,0,13080,0,9,-911,-1016,102,277,78,-393,693,0
08-NOV-2021,43,31784,34149,29991,2559,6527,0,13080,0,10,-939,-816,349,180,7,244,693,0
08-NOV-2021,44,29723,32073,28096,2548,6527,0,13080,0,7,-940,-803,372,269,54,277,693,0
08-NOV-2021,45,27800,30255,26297,2525,6527,0,13080,0,11,-1005,-839,429,291,5,194,693,0
08-NOV-2021,46,25909,28347,24583,2502,6527,0,13080,0,12,-1002,-824,435,227,0,192,693,0
08-NOV-2021,47,24344,25771,23057,2447,6527,0,13080,0,98,-464,-200,924,122,-65,584,693,0
08-NOV-2021,48,22923,24470,21683,2392,6527,0,13080,0,196,-439,-156,948,-24,-132,599,693,0
09-NOV-2021,1,22600,24706,21287,2326,6527,0,13080,0,849,-470,-66,964,-108,-15,711,693,0
09-NOV-2021,2,23047,24941,21595,2259,6527,0,13080,0,742,-466,-64,965,-24,0,715,693,0
09-NOV-2021,3,22783,24791,21299,2151,6527,0,13080,0,1168,53,-242,977,69,0,597,693,0
09-NOV-2021,4,22202,24263,20681,2042,6527,0,13080,0,1213,77,-250,977,25,0,592,693,0
09-NOV-2021,5,21775,23710,20244,1949,6527,0,13080,0,1208,117,-129,1040,15,0,828,693,0
09-NOV-2021,6,21472,23612,19873,1856,6527,0,13080,0,1416,118,-126,1044,15,0,837,693,0
09-NOV-2021,7,21256,23729,19594,1791,6527,0,13080,0,1544,255,-331,1047,15,0,669,693,0
09-NOV-2021,8,20973,23373,19245,1725,6527,0,13080,0,1403,259,-335,1047,-64,0,663,693,0
09-NOV-2021,9,21036,23264,19272,1702,6527,0,13080,0,1541,-66,58,1045,-23,0,802,693,0
09-NOV-2021,10,21142,23376,19373,1679,6527,0,13080,0,1531,-79,75,1043,-26,0,790,693,0
09-NOV-2021,11,21653,23503,19819,1665,6527,0,13080,0,611,-355,-284,840,32,0,-2,693,0
09-NOV-2021,12,22887,24499,20940,1650,6527,0,13080,0,270,-367,-326,746,39,0,-51,693,0
09-NOV-2021,13,25550,28328,23385,1616,6527,0,13080,0,29,-758,-982,4,-37,0,-374,693,0
09-NOV-2021,14,28480,31476,26078,1582,6527,0,13080,0,12,-774,-1027,0,-176,-23,-386,693,0
09-NOV-2021,15,31210,34568,28535,1595,6527,5,13080,0,12,-661,-1027,361,-335,-145,-580,693,0
09-NOV-2021,16,32427,35876,29608,1607,6527,221,13080,0,12,-658,-1027,405,-449,-124,-581,693,0
09-NOV-2021,17,33300,36665,30360,1658,6527,822,13080,0,8,-1012,-1028,847,-456,-237,-26,693,0
09-NOV-2021,18,33347,36652,30390,1709,6527,1380,13080,0,8,-1026,-1012,866,-456,-204,1,693,0
09-NOV-2021,19,33398,36090,30414,1781,6527,2080,13080,0,7,-850,-452,565,-456,-327,297,693,0
09-NOV-2021,20,32983,35776,29981,1853,6527,2700,13080,0,7,-844,-412,552,-456,-474,308,693,0
09-NOV-2021,21,32607,35084,29621,1951,6527,3110,13080,0,7,-633,-343,308,-456,-438,229,693,0
09-NOV-2021,22,32323,34766,29374,2049,6527,3360,13080,0,7,-625,-345,298,-456,-410,225,693,0
09-NOV-2021,23,32476,35230,29604,2057,6527,3290,13080,0,4,-684,-562,139,-456,-448,239,693,0
09-NOV-2021,24,32761,35508,29970,2064,6527,2830,13080,0,7,-678,-573,133,-456,-433,239,693,0
09-NOV-2021,25,33455,35519,30762,2056,6527,2350,13080,0,6,-78,-459,210,-456,-465,329,693,0
09-NOV-2021,26,33856,35763,31225,2048,6527,1820,13080,0,5,-52,-447,213,-456,-347,332,693,0
09-NOV-2021,27,34264,35982,31601,1989,6527,1430,13080,0,6,-186,-275,187,-456,-195,538,693,0
09-NOV-2021,28,34362,35948,31666,1929,6527,1150,13080,0,7,-193,-272,189,-456,-58,545,693,0
09-NOV-2021,29,34381,36672,31711,1885,6527,890,13080,0,6,-619,-596,658,-456,-14,618,693,0
09-NOV-2021,30,34662,37069,31915,1840,6527,570,13080,0,7,-629,-606,679,-456,-109,619,693,0
09-NOV-2021,31,34969,36198,32159,1804,6527,287,13080,0,7,8,-157,269,-445,-20,297,693,0
09-NOV-2021,32,36110,37221,33237,1767,6527,88,13080,0,8,49,-118,247,-363,-22,289,693,0
09-NOV-2021,33,37677,38999,34611,1741,6527,4,13080,0,6,105,167,-148,-428,-140,796,693,0
09-NOV-2021,34,39582,40789,36305,1715,6527,0,13080,0,4,119,199,-159,-339,-105,817,693,0
09-NOV-2021,35,40733,42321,37307,1709,6527,0,13080,0,4,784,640,-324,-431,-229,422,681,0
09-NOV-2021,36,40324,42069,36975,1702,6527,0,13080,0,5,806,655,-322,-455,-363,404,0,0
09-NOV-2021,37,39670,41052,36360,1709,6527,0,13080,0,6,54,107,160,-455,-321,39,0,0
09-NOV-2021,38,38840,40323,35621,1715,6527,0,13080,0,8,-4,51,177,-455,-416,37,0,0
09-NOV-2021,39,37600,40148,34506,1724,6527,0,13080,0,10,-514,-618,608,-455,-350,740,-1,0
09-NOV-2021,40,36808,39502,33830,1733,6527,0,13080,0,10,-542,-667,629,-454,-420,779,-1,0
09-NOV-2021,41,35639,38663,32808,1746,6527,0,13080,0,10,-957,-752,967,-393,-311,632,-1,0
09-NOV-2021,42,34123,37144,31483,1758,6527,0,13080,0,11,-972,-761,981,-450,-226,627,-1,0
09-NOV-2021,43,32503,35058,30005,1727,6527,0,13080,0,11,-556,-861,945,-433,-93,631,-1,0
09-NOV-2021,44,30529,33093,28257,1695,6527,0,13080,0,11,-541,-872,945,-427,-112,631,-1,0
09-NOV-2021,45,28573,31493,26505,1657,6527,0,13080,0,12,-976,-1017,964,-302,-12,520,-1,0
09-NOV-2021,46,26767,29758,24960,1618,6527,0,13080,0,57,-995,-1022,964,-316,0,516,-1,0
